Cycle,Battery#1,Battery#2,#1_SOH,#2_SOH,,,,
941,1.0498452,1.0545161,0.954404727,0.958651,,,,
942,1.0502964,1.0547355,0.954814909,0.958850455,,,,
943,1.0497935,1.054496,0.954357727,0.958632727,,,,
944,1.0504557,1.0541276,0.954959727,0.958297818,,,,
945,1.0487156,1.0536516,0.953377818,0.957865091,,,,
946,1.0495733,1.0545049,0.954157545,0.958640818,,,,
947,1.0498087,1.0538725,0.954371545,0.958065909,,,,
948,1.0497084,1.0533255,0.954280364,0.957568636,,,,
949,1.0491574,1.054206,0.953779455,0.958369091,,,,
950,1.0490232,1.0537469,0.953657455,0.957951727,,,,
951,1.0492337,1.05277,0.953848818,0.957063636,,,,
952,1.049035,1.0531534,0.953668182,0.957412182,,,,
953,1.0479542,1.0542943,0.952685636,0.958449364,,,,
954,1.0487057,1.0529207,0.953368818,0.957200636,,,,
955,1.0498478,1.0527052,0.954407091,0.957004727,,,,
956,1.0486931,1.0540282,0.953357364,0.958207455,,,,
957,1.0484006,1.0527345,0.953091455,0.957031364,,,,
958,1.049191,1.0530384,0.95381,0.957307636,,,,
959,1.0486248,1.0533445,0.953295273,0.957585909,,,,
960,1.0486516,1.0526924,0.953319636,0.956993091,,,,
961,1.0489819,1.0527632,0.953619909,0.957057455,,,,
962,1.0488014,1.0530607,0.953455818,0.957327909,,,,
963,1.0486875,1.0523943,0.953352273,0.956722091,,,,
964,1.0488591,1.052164,0.953508273,0.956512727,,,,
965,1.0479913,1.0529879,0.952719364,0.957261727,,,,
966,1.0480794,1.0529234,0.952799455,0.957203091,,,,
967,1.0486084,1.0522964,0.953280364,0.956633091,,,,
968,1.0467128,1.0531251,0.951557091,0.957386455,,,,
969,1.0472753,1.0529408,0.952068455,0.957218909,,,,
970,1.0485198,1.0523562,0.953199818,0.956687455,,,,
971,1.0487825,1.0529341,0.953438636,0.957212818,,,,
972,1.0475863,1.0535343,0.952351182,0.957758455,,,,
973,1.0476383,1.0524832,0.952398455,0.956802909,,,,
974,1.0480059,1.0527521,0.952732636,0.957047364,,,,
975,1.0479369,1.0529284,0.952669909,0.957207636,,,,
976,1.0481195,1.0522573,0.952835909,0.956597545,,,,
977,1.0479978,1.0519093,0.952725273,0.956281182,,,,
978,1.047369,1.0517651,0.952153636,0.956150091,,,,
979,1.0476724,1.0522829,0.952429455,0.956620818,,,,
980,1.04781,1.0515176,0.952554545,0.955925091,,,,
981,1.047644,1.0516167,0.952403636,0.956015182,,,,
982,1.0462686,1.0518363,0.951153273,0.956214818,,,,
983,1.0472673,1.0517681,0.952061182,0.956152818,,,,
984,1.046808,1.0519909,0.951643636,0.956355364,,,,
985,1.0468941,1.0523565,0.951721909,0.956687727,,,,
986,1.0480727,1.0517502,0.952793364,0.956136545,,,,
987,1.0480809,1.0525717,0.952800818,0.956883364,,,,
988,1.0479215,1.0517715,0.952655909,0.956155909,,,,
989,1.0477593,1.052418,0.952508455,0.956743636,,,,
990,1.0477049,1.0512584,0.952459,0.955689455,,,,
991,1.0476425,1.0516516,0.952402273,0.956046909,,,,
992,1.0481811,1.0521611,0.952891909,0.956510091,,,,
993,1.048299,1.051982,0.952999091,0.956347273,,,,
994,1.0483732,1.0516338,0.953066545,0.956030727,,,,
995,1.0481063,1.0520386,0.952823909,0.956398727,,,,
996,1.0475903,1.0519813,0.952354818,0.956346636,,,,
997,1.0477579,1.0516541,0.952507182,0.956049182,,,,
998,1.0480105,1.0518985,0.952736818,0.956271364,,,,
999,1.0474339,1.0511005,0.952212636,0.955545909,,,,
1000,1.0473723,1.0518333,0.952156636,0.956212091,,,,
1001,1.0472594,1.0515254,0.952054,0.955932182,,,,
1002,1.0475345,1.0509608,0.952304091,0.955418909,,,,
1003,1.0472472,1.0512042,0.952042909,0.955640182,,,,
1004,1.0475669,1.0513668,0.952333545,0.955788,,,,
1005,1.0474768,1.0513401,0.952251636,0.955763727,,,,
1006,1.0472555,1.0513667,0.952050455,0.955787909,,,,
1007,1.047214,1.0513815,0.952012727,0.955801364,,,,
1008,1.0470616,1.0510714,0.951874182,0.955519455,,,,
1009,1.0471103,1.0512064,0.951918455,0.955642182,,,,
1010,1.0472913,1.0515634,0.952083,0.955966727,,,,
1011,1.0476408,1.0512233,0.952400727,0.955657545,,,,
1012,1.0472965,1.0515373,0.952087727,0.955943,,,,
1013,1.0468339,1.0511234,0.951667182,0.955566727,,,,
1014,1.046472,1.050727,0.951338182,0.955206364,,,,
1015,1.0466272,1.0506805,0.951479273,0.955164091,,,,
1016,1.0461981,1.0512077,0.951089182,0.955643364,,,,
1017,1.0463288,1.0503966,0.951208,0.954906,,,,
1018,1.0471313,1.0509938,0.951937545,0.955448909,,,,
1019,1.0468818,1.0504007,0.951710727,0.954909727,,,,
1020,1.0469649,1.0505073,0.951786273,0.955006636,,,,
1021,1.0468143,1.0510365,0.951649364,0.955487727,,,,
1022,1.0465955,1.0506572,0.951450455,0.955142909,,,,
1023,1.0466205,1.0505191,0.951473182,0.955017364,,,,
1024,1.0469631,1.0508226,0.951784636,0.955293273,,,,
1025,1.0464734,1.0502986,0.951339455,0.954816909,,,,
1026,1.0458431,1.0501077,0.950766455,0.954643364,,,,
1027,1.0459329,1.050414,0.950848091,0.954921818,,,,
1028,1.0460329,1.0504711,0.950939,0.954973727,,,,
1029,1.0464371,1.049839,0.951306455,0.954399091,,,,
1030,1.0460435,1.0499517,0.950948636,0.954501545,,,,
1031,1.046383,1.0503681,0.951257273,0.954880091,,,,
1032,1.0460207,1.0501175,0.950927909,0.954652273,,,,
1033,1.0458047,1.0501771,0.950731545,0.954706455,,,,
1034,1.04641,1.050661,0.951281818,0.955146364,,,,
1035,1.0460341,1.0505613,0.950940091,0.955055727,,,,
1036,1.0463198,1.0505618,0.951199818,0.955056182,,,,
1037,1.0464143,1.0500311,0.951285727,0.954573727,,,,
1038,1.0451313,1.0497057,0.950119364,0.954277909,,,,
1039,1.0456761,1.049947,0.950614636,0.954497273,,,,
1040,1.0460755,1.0497787,0.950977727,0.954344273,,,,
1041,1.0459869,1.0502082,0.950897182,0.954734727,,,,
1042,1.0455962,1.0500576,0.950542,0.954597818,,,,
1043,1.0459721,1.0493542,0.950883727,0.953958364,,,,
1044,1.0455135,1.0496219,0.950466818,0.954201727,,,,
1045,1.0457565,1.0497632,0.950687727,0.954330182,,,,
1046,1.045797,1.0493788,0.950724545,0.953980727,,,,
1047,1.0451274,1.0493592,0.950115818,0.953962909,,,,
1048,1.0448896,1.0497347,0.949899636,0.954304273,,,,
1049,1.0454842,1.0496587,0.950440182,0.954235182,,,,
1050,1.0449585,1.0496105,0.949962273,0.954191364,,,,
1051,1.0453382,1.0495656,0.950307455,0.954150545,,,,
1052,1.0454155,1.0493519,0.950377727,0.953956273,,,,
1053,1.0446144,1.0493844,0.949649455,0.953985818,,,,
1054,1.045059,1.0489054,0.950053636,0.953550364,,,,
1055,1.0447001,1.048999,0.949727364,0.953635455,,,,
1056,1.0440195,1.04895,0.949108636,0.953590909,,,,
1057,1.0446064,1.0490154,0.949642182,0.953650364,,,,
1058,1.045031,1.0487009,0.950028182,0.953364455,,,,
1059,1.0444828,1.0492862,0.949529818,0.953896545,,,,
1060,1.0446135,1.0493648,0.949648636,0.953968,,,,
1061,1.0443954,1.0484906,0.949450364,0.953173273,,,,
1062,1.0444428,1.0488908,0.949493455,0.953537091,,,,
1063,1.0444539,1.0485985,0.949503545,0.953271364,,,,
1064,1.044369,1.0486099,0.949426364,0.953281727,,,,
1065,1.0447522,1.0485998,0.949774727,0.953272545,,,,
1066,1.0443258,1.0481213,0.949387091,0.952837545,,,,
1067,1.0445681,1.0479783,0.949607364,0.952707545,,,,
1068,1.044435,1.0485302,0.949486364,0.953209273,,,,
1069,1.0443172,1.0485539,0.949379273,0.953230818,,,,
1070,1.0436645,1.0486532,0.948785909,0.953321091,,,,
1071,1.0434943,1.0481706,0.948631182,0.952882364,,,,
1072,1.0442415,1.0480425,0.949310455,0.952765909,,,,
1073,1.0442716,1.0476408,0.949337818,0.952400727,,,,
1074,1.0432632,1.047938,0.948421091,0.952670909,,,,
1075,1.0435767,1.0480784,0.948706091,0.952798545,,,,
1076,1.0436926,1.0484825,0.948811455,0.953165909,,,,
1077,1.043716,1.0478499,0.948832727,0.952590818,,,,
1078,1.0442669,1.0484403,0.949333545,0.953127545,,,,
1079,1.0438139,1.0481428,0.948921727,0.952857091,,,,
1080,1.0435672,1.0477978,0.948697455,0.952543455,,,,
1081,1.0437907,1.0480907,0.948900636,0.952809727,,,,
1082,1.0429615,1.0478162,0.948146818,0.952560182,,,,
1083,1.0433794,1.047765,0.948526727,0.952513636,,,,
1084,1.0431895,1.0474747,0.948354091,0.952249727,,,,
1085,1.0430939,1.0476153,0.948267182,0.952377545,,,,
1086,1.0432098,1.0474707,0.948372545,0.952246091,,,,
1087,1.0428956,1.0480088,0.948086909,0.952735273,,,,
1088,1.0428174,1.0474805,0.948015818,0.952255,,,,
1089,1.0431533,1.0467182,0.948321182,0.951562,,,,
1090,1.0431564,1.0474758,0.948324,0.952250727,,,,
1091,1.0424494,1.0475316,0.947681273,0.952301455,,,,
1092,1.0432595,1.0473257,0.948417727,0.952114273,,,,
1093,1.0428022,1.0474521,0.948002,0.952229182,,,,
1094,1.0430561,1.0469722,0.948232818,0.951792909,,,,
1095,1.0431091,1.0471133,0.948281,0.951921182,,,,
1096,1.0421392,1.0469358,0.947399273,0.951759818,,,,
1097,1.04283,1.0471499,0.948027273,0.951954455,,,,
1098,1.0423886,1.0470315,0.947626,0.951846818,,,,
1099,1.0424987,1.0472029,0.947726091,0.952002636,,,,
1100,1.0426993,1.0470653,0.947908455,0.951877545,,,,
1101,1.042474,1.0463951,0.947703636,0.951268273,,,,
1102,1.0426731,1.046947,0.947884636,0.95177,,,,
1103,1.0422804,1.0469853,0.947527636,0.951804818,,,,
1104,1.0421233,1.0464936,0.947384818,0.951357818,,,,
1105,1.0421754,1.0469934,0.947432182,0.951812182,,,,
1106,1.0423043,1.0467237,0.947549364,0.951567,,,,
1107,1.0428393,1.0466129,0.948035727,0.951466273,,,,
1108,1.042093,1.0467941,0.947357273,0.951631,,,,
1109,1.0424539,1.0462486,0.947685364,0.951135091,,,,
1110,1.0423312,1.0463606,0.947573818,0.951236909,,,,
1111,1.0419276,1.0462631,0.947206909,0.951148273,,,,
1112,1.04219,1.0463436,0.947445455,0.951221455,,,,
1113,1.0418977,1.0460666,0.947179727,0.950969636,,,,
1114,1.0414321,1.045911,0.946756455,0.950828182,,,,
1115,1.0420116,1.0461715,0.947283273,0.951065,,,,
1116,1.0412809,1.0463723,0.946619,0.951247545,,,,
1117,1.0420191,1.0461236,0.947290091,0.951021455,,,,
1118,1.0420705,1.0458957,0.947336818,0.950814273,,,,
1119,1.0420471,1.0457624,0.947315545,0.950693091,,,,
1120,1.0418668,1.0459639,0.947151636,0.950876273,,,,
1121,1.0414308,1.0456678,0.946755273,0.950607091,,,,
1122,1.0419741,1.0461614,0.947249182,0.951055818,,,,
1123,1.0419319,1.0457104,0.947210818,0.950645818,,,,
1124,1.0413433,1.0464076,0.946675727,0.951279636,,,,
1125,1.0413646,1.0460608,0.946695091,0.950964364,,,,
1126,1.0414867,1.045821,0.946806091,0.950746364,,,,
1127,1.0412158,1.0459741,0.946559818,0.950885545,,,,
1128,1.0414959,1.045779,0.946814455,0.950708182,,,,
1129,1.0413526,1.0457351,0.946684182,0.950668273,,,,
1130,1.0415448,1.0458871,0.946858909,0.950806455,,,,
1131,1.0413597,1.045512,0.946690636,0.950465455,,,,
1132,1.040524,1.0461125,0.945930909,0.951011364,,,,
1133,1.0410579,1.0454919,0.946416273,0.950447182,,,,
1134,1.0410837,1.0452996,0.946439727,0.950272364,,,,
1135,1.0408798,1.0454122,0.946254364,0.950374727,,,,
1136,1.0410533,1.0453769,0.946412091,0.950342636,,,,
1137,1.0403845,1.0454863,0.945804091,0.950442091,,,,
1138,1.040743,1.0452977,0.94613,0.950270636,,,,
1139,1.0404038,1.0450692,0.945821636,0.950062909,,,,
1140,1.0402701,1.0449965,0.945700091,0.949996818,,,,
1141,1.0405957,1.0450712,0.945996091,0.950064727,,,,
1142,1.0404617,1.0449892,0.945874273,0.949990182,,,,
1143,1.0400342,1.0449083,0.945485636,0.949916636,,,,
1144,1.0402254,1.0446546,0.945659455,0.949686,,,,
1145,1.0393656,1.044628,0.944877818,0.949661818,,,,
1146,1.0400581,1.0447327,0.945507364,0.949757,,,,
1147,1.0401655,1.0447092,0.945605,0.949735636,,,,
1148,1.0401856,1.0447837,0.945623273,0.949803364,,,,
1149,1.0402119,1.0445632,0.945647182,0.949602909,,,,
1150,1.0405564,1.0443915,0.945960364,0.949446818,,,,
1151,1.0400584,1.0443693,0.945507636,0.949426636,,,,
1152,1.0401067,1.0446613,0.945551545,0.949692091,,,,
1153,1.0399848,1.0444428,0.945440727,0.949493455,,,,
1154,1.0399084,1.0445952,0.945371273,0.949632,,,,
1155,1.0399191,1.0435395,0.945381,0.948672273,,,,
1156,1.0398786,1.0444497,0.945344182,0.949499727,,,,
1157,1.0396273,1.0439625,0.945115727,0.949056818,,,,
1158,1.0395633,1.0440586,0.945057545,0.949144182,,,,
1159,1.0395097,1.0442758,0.945008818,0.949341636,,,,
1160,1.0389351,1.0445757,0.944486455,0.949614273,,,,
1161,1.0392386,1.0439847,0.944762364,0.949077,,,,
1162,1.0397263,1.0444107,0.945205727,0.949464273,,,,
1163,1.039232,1.04387,0.944756364,0.948972727,,,,
1164,1.0392112,1.0439044,0.944737455,0.949004,,,,
1165,1.0392176,1.0438857,0.944743273,0.948987,,,,
1166,1.0392122,1.0433387,0.944738364,0.948489727,,,,
1167,1.0389242,1.0435977,0.944476545,0.948725182,,,,
1168,1.0386308,1.043646,0.944209818,0.948769091,,,,
1169,1.0387424,1.0438913,0.944311273,0.948992091,,,,
1170,1.0385584,1.0435066,0.944144,0.948642364,,,,
1171,1.0390577,1.0440466,0.944597909,0.949133273,,,,
1172,1.0391905,1.0435855,0.944718636,0.948714091,,,,
1173,1.0386999,1.0439323,0.944272636,0.949029364,,,,
1174,1.0391543,1.043466,0.944685727,0.948605455,,,,
1175,1.0387954,1.0432786,0.944359455,0.948435091,,,,
1176,1.0385878,1.0295508,0.944170727,0.935955273,,,,
1177,1.0382246,1.0317495,0.943840545,0.937954091,,,,
1178,1.0245416,1.0326625,0.931401455,0.938784091,,,,
1179,1.026484,1.0339499,0.933167273,0.939954455,,,,
1180,1.0273392,1.0343114,0.933944727,0.940283091,,,,
1181,1.0283386,1.0343605,0.934853273,0.940327727,,,,
1182,1.0294046,1.0347536,0.935822364,0.940685091,,,,
1183,1.0294881,1.0351621,0.935898273,0.941056455,,,,
1184,1.0300515,1.0356412,0.936410455,0.941492,,,,
1185,1.0307631,1.0355525,0.937057364,0.941411364,,,,
1186,1.0302094,1.0358435,0.936554,0.941675909,,,,
1187,1.0313256,1.0352929,0.937568727,0.941175364,,,,
1188,1.031397,1.0358844,0.937633636,0.941713091,,,,
1189,1.0319306,1.0350956,0.938118727,0.940996,,,,
1190,1.0308872,1.0362811,0.937170182,0.942073727,,,,
1191,1.0321127,1.0355561,0.938284273,0.941414636,,,,
1192,1.0311196,1.0360647,0.937381455,0.941877,,,,
1193,1.0304585,1.0353036,0.936780455,0.941185091,,,,
1194,1.0305777,1.0352627,0.936888818,0.941147909,,,,
1195,1.0317101,1.0358702,0.937918273,0.941700182,,,,
1196,1.0311931,1.0359085,0.937448273,0.941735,,,,
1197,1.0317242,1.0352585,0.937931091,0.941144091,,,,
1198,1.0321677,1.0358256,0.938334273,0.941659636,,,,
1199,1.0316589,1.0357025,0.937871727,0.941547727,,,,
1200,1.0313201,1.0362662,0.937563727,0.942060182,,,,
1201,1.0321318,1.0354997,0.938301636,0.941363364,,,,
1202,1.0314479,1.0359964,0.937679909,0.941814909,,,,
1203,1.0314362,1.0364138,0.937669273,0.942194364,,,,
1204,1.0317185,1.0357443,0.937925909,0.941585727,,,,
1205,1.0319244,1.035382,0.938113091,0.941256364,,,,
1206,1.0310278,1.0358918,0.937298,0.941719818,,,,
1207,1.0308218,1.0358306,0.937110727,0.941664182,,,,
1208,1.031788,1.0350682,0.937989091,0.940971091,,,,
1209,1.0312885,1.0359727,0.937535,0.941793364,,,,
1210,1.0312496,1.0354304,0.937499636,0.941300364,,,,
1211,1.0317241,1.0361341,0.937931,0.941940091,,,,
1212,1.0312417,1.03567,0.937492455,0.941518182,,,,
1213,1.03162,1.0360271,0.937836364,0.941842818,,,,
1214,1.0319097,1.0355947,0.938099727,0.941449727,,,,
1215,1.0312738,1.0355545,0.937521636,0.941413182,,,,
1216,1.0317526,1.0359913,0.937956909,0.941810273,,,,
1217,1.0318881,1.0356063,0.938080091,0.941460273,,,,
1218,1.0317452,1.035177,0.937950182,0.94107,,,,
1219,1.0320364,1.0360845,0.938214909,0.941895,,,,
1220,1.0316845,1.035683,0.937895,0.94153,,,,
1221,1.0320976,1.0355738,0.938270545,0.941430727,,,,
1222,1.0312858,1.03602,0.937532545,0.941836364,,,,
1223,1.03099,1.0350071,0.937263636,0.940915545,,,,
1224,1.0319473,1.0354482,0.938133909,0.941316545,,,,
1225,1.0321063,1.0356054,0.938278455,0.941459455,,,,
1226,1.0313921,1.0361617,0.937629182,0.941965182,,,,
1227,1.0312986,1.0352378,0.937544182,0.941125273,,,,
1228,1.0321764,1.0352938,0.938342182,0.941176182,,,,
1229,1.0315766,1.0351319,0.937796909,0.941029,,,,
1230,1.0315465,1.0349703,0.937769545,0.940882091,,,,
1231,1.0317626,1.0352397,0.937966,0.941127,,,,
1232,1.0313579,1.0357565,0.937598091,0.941596818,,,,
1233,1.031371,1.0349143,0.93761,0.940831182,,,,
1234,1.030564,1.0347213,0.936876364,0.940655727,,,,
1235,1.0297301,1.034449,0.936118273,0.940408182,,,,
1236,1.0305221,1.0358528,0.936838273,0.941684364,,,,
1237,1.0311946,1.0352031,0.937449636,0.941093727,,,,
1238,1.0309724,1.0352497,0.937247636,0.941136091,,,,
1239,1.0299767,1.0353734,0.936342455,0.941248545,,,,
1240,1.030897,1.0361255,0.937179091,0.941932273,,,,
1241,1.0310296,1.0350506,0.937299636,0.940955091,,,,
1242,1.0322267,1.0354539,0.938387909,0.941321727,,,,
1243,1.0311133,1.035169,0.937375727,0.941062727,,,,
1244,1.0319482,1.035278,0.938134727,0.941161818,,,,
1245,1.0313464,1.0345721,0.937587636,0.940520091,,,,
1246,1.0306752,1.0346464,0.936977455,0.940587636,,,,
1247,1.0316286,1.0351418,0.937844182,0.941038,,,,
1248,1.0315225,1.0345216,0.937747727,0.940474182,,,,
1249,1.0315169,1.0352463,0.937742636,0.941133,,,,
1250,1.0315573,1.0345588,0.937779364,0.940508,,,,
1251,1.0313638,1.0345917,0.937603455,0.940537909,,,,
1252,1.0313305,1.0352277,0.937573182,0.941116091,,,,
1253,1.030561,1.0344794,0.936873636,0.940435818,,,,
1254,1.0311357,1.0343527,0.937396091,0.940320636,,,,
1255,1.030368,1.0348507,0.936698182,0.940773364,,,,
1256,1.0304582,1.0350763,0.936780182,0.940978455,,,,
1257,1.0311506,1.0339619,0.937409636,0.939965364,,,,
1258,1.0302693,1.0341228,0.936608455,0.940111636,,,,
1259,1.0306275,1.0346322,0.936934091,0.940574727,,,,
1260,1.0305196,1.0347095,0.936836,0.940645,,,,
1261,1.0306221,1.0341949,0.936929182,0.940177182,,,,
1262,1.0305995,1.0338627,0.936908636,0.939875182,,,,
1263,1.0292864,1.0339677,0.935714909,0.939970636,,,,
1264,1.0303229,1.0340693,0.936657182,0.940063,,,,
1265,1.0304518,1.0348589,0.936774364,0.940780818,,,,
1266,1.0301567,1.0340818,0.936506091,0.940074364,,,,
1267,1.0302106,1.0342809,0.936555091,0.940255364,,,,
1268,1.0306259,1.034441,0.936932636,0.940400909,,,,
1269,1.0311288,1.0344965,0.937389818,0.940451364,,,,
1270,1.0297456,1.0349481,0.936132364,0.940861909,,,,
1271,1.0307528,1.0345128,0.937048,0.940466182,,,,
1272,1.0311254,1.0343833,0.937386727,0.940348455,,,,
1273,1.029452,1.0347248,0.935865455,0.940658909,,,,
1274,1.030893,1.0342097,0.937175455,0.940190636,,,,
1275,1.0306559,1.0348208,0.936959909,0.940746182,,,,
1276,1.0298452,1.0340163,0.936222909,0.940014818,,,,
1277,1.0305706,1.0337789,0.936882364,0.939799,,,,
1278,1.0310489,1.0345464,0.937317182,0.940496727,,,,
1279,1.0304358,1.034281,0.936759818,0.940255455,,,,
1280,1.0304629,1.033712,0.936784455,0.939738182,,,,
1281,1.0304362,1.033728,0.936760182,0.939752727,,,,
1282,1.0300384,1.0342009,0.936398545,0.940182636,,,,
1283,1.0296186,1.033398,0.936016909,0.939452727,,,,
1284,1.0301785,1.0342758,0.936525909,0.940250727,,,,
1285,1.030423,1.0342594,0.936748182,0.940235818,,,,
1286,1.0305326,1.0339713,0.936847818,0.939973909,,,,
1287,1.0290753,1.0332679,0.935523,0.939334455,,,,
1288,1.0290877,1.0335608,0.935534273,0.939600727,,,,
1289,1.0300099,1.0332897,0.936372636,0.939354273,,,,
1290,1.0292035,1.0342526,0.935639545,0.940229636,,,,
1291,1.0301515,1.0334976,0.936501364,0.939543273,,,,
1292,1.0301462,1.0335906,0.936496545,0.939627818,,,,
1293,1.0296916,1.0336581,0.936083273,0.939689182,,,,
1294,1.0294915,1.0337266,0.935901364,0.939751455,,,,
1295,1.0297246,1.0339386,0.936113273,0.939944182,,,,
1296,1.0301147,1.03394,0.936467909,0.939945455,,,,
1297,1.0295297,1.0334626,0.935936091,0.939511455,,,,
1298,1.0296143,1.0340714,0.936013,0.940064909,,,,
1299,1.030476,1.0330774,0.936796364,0.939161273,,,,
1300,1.0294237,1.0339096,0.935839727,0.939917818,,,,
1301,1.0298171,1.0329165,0.936197364,0.939015,,,,
1302,1.0291735,1.0338645,0.935612273,0.939876818,,,,
1303,1.0298893,1.0333309,0.936263,0.939391727,,,,
1304,1.0296768,1.0328652,0.936069818,0.938968364,,,,
1305,1.0299417,1.0331451,0.936310636,0.939222818,,,,
1306,1.0293521,1.0334228,0.935774636,0.939475273,,,,
1307,1.029211,1.0333192,0.935646364,0.939381091,,,,
1308,1.029196,1.0333518,0.935632727,0.939410727,,,,
1309,1.0293555,1.0330908,0.935777727,0.939173455,,,,
1310,1.0285743,1.0326666,0.935067545,0.938787818,,,,
1311,1.0296782,1.0330769,0.936071091,0.939160818,,,,
1312,1.0294443,1.0332036,0.935858455,0.939276,,,,
1313,1.0280657,1.0336685,0.934605182,0.939698636,,,,
1314,1.0291461,1.0325476,0.935587364,0.938679636,,,,
1315,1.0277473,1.033012,0.934315727,0.939101818,,,,
1316,1.028384,1.0322394,0.934894545,0.938399455,,,,
1317,1.0281415,1.0325055,0.934674091,0.938641364,,,,
1318,1.0288038,1.0324126,0.935276182,0.938556909,,,,
1319,1.0289935,1.0321587,0.935448636,0.938326091,,,,
1320,1.0283016,1.0333594,0.934819636,0.939417636,,,,
1321,1.0279698,1.0329878,0.934518,0.939079818,,,,
1322,1.0286702,1.032315,0.935154727,0.938468182,,,,
1323,1.0280437,1.0331351,0.934585182,0.939213727,,,,
1324,1.0284969,1.032191,0.934997182,0.938355455,,,,
1325,1.0289629,1.0325679,0.935420818,0.938698091,,,,
1326,1.0288004,1.0325915,0.935273091,0.938719545,,,,
1327,1.0281488,1.0323001,0.934680727,0.938454636,,,,
1328,1.0287145,1.032325,0.935195,0.938477273,,,,
1329,1.028725,1.0323044,0.935204545,0.938458545,,,,
1330,1.0283481,1.0318031,0.934861909,0.938002818,,,,
1331,1.0286622,1.0320951,0.935147455,0.938268273,,,,
1332,1.0288171,1.0323983,0.935288273,0.938543909,,,,
1333,1.028649,1.0319299,0.935135455,0.938118091,,,,
1334,1.0279192,1.0321691,0.934472,0.938335545,,,,
1335,1.0274919,1.0321273,0.934083545,0.938297545,,,,
1336,1.0276388,1.0319376,0.934217091,0.938125091,,,,
1337,1.0281444,1.0318177,0.934676727,0.938016091,,,,
1338,1.0279039,1.0316765,0.934458091,0.937887727,,,,
1339,1.0283116,1.0322945,0.934828727,0.938449545,,,,
1340,1.0275939,1.0312868,0.934176273,0.937533455,,,,
1341,1.0276366,1.0319178,0.934215091,0.938107091,,,,
1342,1.0281247,1.0314543,0.934658818,0.937685727,,,,
1343,1.0275832,1.0321685,0.934166545,0.938335,,,,
1344,1.0282071,1.031252,0.934733727,0.937501818,,,,
1345,1.0278901,1.0313671,0.934445545,0.937606455,,,,
1346,1.0271082,1.031087,0.933734727,0.937351818,,,,
1347,1.0274326,1.0307213,0.934029636,0.937019364,,,,
1348,1.0278959,1.031725,0.934450818,0.937931818,,,,
1349,1.0273788,1.0305635,0.933980727,0.936875909,,,,
1350,1.0272987,1.0317669,0.933907909,0.937969909,,,,
1351,1.0280541,1.0312271,0.934594636,0.937479182,,,,
1352,1.0265863,1.0310606,0.933260273,0.937327818,,,,
1353,1.0275166,1.0305547,0.934106,0.936867909,,,,
1354,1.0265932,1.0310587,0.933266545,0.937326091,,,,
1355,1.027112,1.0306314,0.933738182,0.936937636,,,,
1356,1.0269115,1.0315363,0.933555909,0.937760273,,,,
1357,1.0265685,1.0307848,0.933244091,0.937077091,,,,
1358,1.0269048,1.0307701,0.933549818,0.937063727,,,,
1359,1.0273907,1.0310702,0.933991545,0.937336545,,,,
1360,1.0276653,1.0308146,0.934241182,0.937104182,,,,
1361,1.0273081,1.0302176,0.933916455,0.936561455,,,,
1362,1.0273622,1.0306761,0.933965636,0.936978273,,,,
1363,1.0271488,1.031183,0.933771636,0.937439091,,,,
1364,1.0270027,1.0304635,0.933638818,0.936785,,,,
1365,1.0268055,1.0308586,0.933459545,0.937144182,,,,
1366,1.0272493,1.0307649,0.933863,0.937059,,,,
1367,1.0266528,1.0305285,0.933320727,0.936844091,,,,
1368,1.0270065,1.0303171,0.933642273,0.936651909,,,,
1369,1.0265759,1.0302498,0.933250818,0.936590727,,,,
1370,1.0272499,1.03036,0.933863545,0.936690909,,,,
1371,1.0263666,1.0297768,0.933060545,0.936160727,,,,
1372,1.026831,1.0298196,0.933482727,0.936199636,,,,
1373,1.0266589,1.0295204,0.933326273,0.935927636,,,,
1374,1.0245018,1.0299848,0.931365273,0.936349818,,,,
1375,1.026451,1.0291579,0.933137273,0.935598091,,,,
1376,1.0259423,1.030322,0.932674818,0.936656364,,,,
1377,1.025611,1.0290662,0.932373636,0.935514727,,,,
1378,1.0261098,1.0296173,0.932827091,0.936015727,,,,
1379,1.0263411,1.0300845,0.933037364,0.936440455,,,,
1380,1.0260199,1.030539,0.932745364,0.936853636,,,,
1381,1.0258373,1.0295573,0.932579364,0.935961182,,,,
1382,1.0260608,1.0302383,0.932782545,0.936580273,,,,
1383,1.0261706,1.0298718,0.932882364,0.936247091,,,,
1384,1.0260535,1.0297801,0.932775909,0.936163727,,,,
1385,1.0259348,1.0299908,0.932668,0.936355273,,,,
1386,1.0263116,1.0295258,0.933010545,0.935932545,,,,
1387,1.0257158,1.0301282,0.932468909,0.936480182,,,,
1388,1.0254208,1.0293676,0.932200727,0.935788727,,,,
1389,1.0264375,1.0294658,0.933125,0.935878,,,,
1390,1.0257053,1.0287009,0.932459364,0.935182636,,,,
1391,1.0258257,1.0290278,0.932568818,0.935479818,,,,
1392,1.0249221,1.0292792,0.931747364,0.935708364,,,,
1393,1.0260297,1.0296731,0.932754273,0.936066455,,,,
1394,1.0253787,1.029106,0.932162455,0.935550909,,,,
1395,1.0253525,1.0294513,0.932138636,0.935864818,,,,
1396,1.0255243,1.0291955,0.932294818,0.935632273,,,,
1397,1.0253754,1.0293881,0.932159455,0.935807364,,,,
